strategy,family,direction,symbol,regime,sharpe,wr,active_days
RSI Revert,Reversion,LONG,EXTR,WEAK,-0.459,45.8,24
RSI Revert,Reversion,LONG,EXTR,CHOPPY,1.226,50.0,20
RSI Revert,Reversion,SHORT,EXTR,ALL,-1.331,47.7,155
RSI Revert,Reversion,SHORT,EXTR,STRONG,-2.44,28.6,42
RSI Revert,Reversion,SHORT,EXTR,NORMAL,-1.6,25.9,27
RSI Revert,Reversion,SHORT,EXTR,CAUTIOUS,0.185,50.0,16
RSI Revert,Reversion,SHORT,EXTR,WEAK,1.949,72.0,25
RSI Revert,Reversion,SHORT,EXTR,CHOPPY,-0.068,64.4,45
Zscore Revert,Reversion,LONG,EXTR,ALL,-0.469,46.1,76
Zscore Revert,Reversion,LONG,EXTR,STRONG,2.244,93.3,15
Zscore Revert,Reversion,LONG,EXTR,NORMAL,-0.216,43.8,16
Zscore Revert,Reversion,LONG,EXTR,WEAK,-1.379,33.3,24
Zscore Revert,Reversion,LONG,EXTR,CHOPPY,0.603,35.3,17
Zscore Revert,Reversion,SHORT,EXTR,ALL,-1.099,44.3,115
Zscore Revert,Reversion,SHORT,EXTR,STRONG,-2.101,26.7,30
Zscore Revert,Reversion,SHORT,EXTR,NORMAL,-1.537,28.6,21
Zscore Revert,Reversion,SHORT,EXTR,WEAK,1.59,68.4,19
Zscore Revert,Reversion,SHORT,EXTR,CHOPPY,0.872,61.3,31
Keltner Revert,Reversion,LONG,EXTR,ALL,-0.028,52.1,71
Keltner Revert,Reversion,LONG,EXTR,STRONG,2.331,100.0,15
Keltner Revert,Reversion,LONG,EXTR,NORMAL,-0.102,43.8,16
Keltner Revert,Reversion,LONG,EXTR,WEAK,-0.978,38.9,18
Keltner Revert,Reversion,LONG,EXTR,CHOPPY,0.415,33.3,15
Keltner Revert,Reversion,SHORT,EXTR,ALL,-1.095,47.1,153
Keltner Revert,Reversion,SHORT,EXTR,STRONG,-2.885,22.2,45
Keltner Revert,Reversion,SHORT,EXTR,NORMAL,-1.75,29.2,24
Keltner Revert,Reversion,SHORT,EXTR,CAUTIOUS,1.228,73.3,15
Keltner Revert,Reversion,SHORT,EXTR,WEAK,1.962,71.4,28
Keltner Revert,Reversion,SHORT,EXTR,CHOPPY,1.078,58.5,41
MFI Revert,Reversion,LONG,EXTR,ALL,0.193,50.0,22
MFI Revert,Reversion,SHORT,EXTR,ALL,0.673,58.0,50
MFI Revert,Reversion,SHORT,EXTR,STRONG,-0.865,46.7,15
RSI Momentum,Momentum,LONG,EXTR,ALL,1.331,52.3,155
RSI Momentum,Momentum,LONG,EXTR,STRONG,2.44,71.4,42
RSI Momentum,Momentum,LONG,EXTR,NORMAL,1.6,74.1,27
RSI Momentum,Momentum,LONG,EXTR,CAUTIOUS,-0.185,50.0,16
RSI Momentum,Momentum,LONG,EXTR,WEAK,-1.949,28.0,25
RSI Momentum,Momentum,LONG,EXTR,CHOPPY,0.068,35.6,45
RSI Momentum,Momentum,SHORT,EXTR,ALL,-0.51,46.3,95
RSI Momentum,Momentum,SHORT,EXTR,STRONG,-1.859,21.4,28
RSI Momentum,Momentum,SHORT,EXTR,WEAK,0.459,54.2,24
RSI Momentum,Momentum,SHORT,EXTR,CHOPPY,-1.226,50.0,20
Donchian/Turtle,Momentum,LONG,EXTR,ALL,1.173,53.9,141
Donchian/Turtle,Momentum,LONG,EXTR,STRONG,2.484,74.4,39
Donchian/Turtle,Momentum,LONG,EXTR,NORMAL,1.736,76.0,25
Donchian/Turtle,Momentum,LONG,EXTR,CAUTIOUS,0.155,47.1,17
Donchian/Turtle,Momentum,LONG,EXTR,WEAK,-2.1,23.1,26
Donchian/Turtle,Momentum,LONG,EXTR,CHOPPY,-0.955,41.2,34
Donchian/Turtle,Momentum,SHORT,EXTR,ALL,0.233,48.0,102
Donchian/Turtle,Momentum,SHORT,EXTR,STRONG,-2.313,13.6,22
Donchian/Turtle,Momentum,SHORT,EXTR,NORMAL,0.081,52.6,19
Donchian/Turtle,Momentum,SHORT,EXTR,WEAK,1.468,65.5,29
Donchian/Turtle,Momentum,SHORT,EXTR,CHOPPY,-0.782,60.0,20
ADX Trend,Momentum,LONG,EXTR,ALL,0.364,50.3,185
ADX Trend,Momentum,LONG,EXTR,STRONG,2.786,74.0,50
ADX Trend,Momentum,LONG,EXTR,NORMAL,2.412,77.1,35
ADX Trend,Momentum,LONG,EXTR,CAUTIOUS,-1.396,25.0,24
ADX Trend,Momentum,LONG,EXTR,WEAK,-2.744,21.9,32
ADX Trend,Momentum,LONG,EXTR,CHOPPY,-1.182,36.4,44
ADX Trend,Momentum,SHORT,EXTR,ALL,-1.448,40.6,133
ADX Trend,Momentum,SHORT,EXTR,STRONG,-2.073,24.2,33
ADX Trend,Momentum,SHORT,EXTR,NORMAL,-1.17,28.6,28
ADX Trend,Momentum,SHORT,EXTR,CAUTIOUS,-0.291,52.6,19
ADX Trend,Momentum,SHORT,EXTR,WEAK,0.603,47.6,21
ADX Trend,Momentum,SHORT,EXTR,CHOPPY,-0.509,56.2,32
RSI Revert,Reversion,LONG,FIX,ALL,-0.654,48.7,39
RSI Revert,Reversion,SHORT,FIX,ALL,-0.865,41.8,189
RSI Revert,Reversion,SHORT,FIX,STRONG,-3.347,22.0,50
RSI Revert,Reversion,SHORT,FIX,NORMAL,-2.253,31.4,35
RSI Revert,Reversion,SHORT,FIX,CAUTIOUS,-0.277,40.9,22
RSI Revert,Reversion,SHORT,FIX,WEAK,1.905,80.6,31
RSI Revert,Reversion,SHORT,FIX,CHOPPY,-0.348,45.1,51
Zscore Revert,Reversion,LONG,FIX,ALL,1.598,64.1,39
Zscore Revert,Reversion,SHORT,FIX,ALL,-0.988,39.7,156
Zscore Revert,Reversion,SHORT,FIX,STRONG,-2.826,23.8,42
Zscore Revert,Reversion,SHORT,FIX,NORMAL,-1.731,25.9,27
Zscore Revert,Reversion,SHORT,FIX,CAUTIOUS,-0.623,45.0,20
Zscore Revert,Reversion,SHORT,FIX,WEAK,1.652,77.8,27
Zscore Revert,Reversion,SHORT,FIX,CHOPPY,-1.006,37.5,40
Keltner Revert,Reversion,LONG,FIX,ALL,1.099,60.0,50
Keltner Revert,Reversion,LONG,FIX,STRONG,2.198,87.5,16
Keltner Revert,Reversion,LONG,FIX,WEAK,-0.654,29.4,17
Keltner Revert,Reversion,SHORT,FIX,ALL,-0.698,43.4,196
Keltner Revert,Reversion,SHORT,FIX,STRONG,-3.252,25.5,51
Keltner Revert,Reversion,SHORT,FIX,NORMAL,-1.394,39.4,33
Keltner Revert,Reversion,SHORT,FIX,CAUTIOUS,0.243,52.0,25
Keltner Revert,Reversion,SHORT,FIX,WEAK,1.684,78.1,32
Keltner Revert,Reversion,SHORT,FIX,CHOPPY,-0.381,38.2,55
MFI Revert,Reversion,LONG,FIX,ALL,0.011,45.5,22
MFI Revert,Reversion,SHORT,FIX,ALL,-1.077,42.0,88
MFI Revert,Reversion,SHORT,FIX,STRONG,-2.235,18.5,27
MFI Revert,Reversion,SHORT,FIX,CHOPPY,-0.671,32.0,25
RSI Momentum,Momentum,LONG,FIX,ALL,0.865,58.2,189
RSI Momentum,Momentum,LONG,FIX,STRONG,3.347,78.0,50
RSI Momentum,Momentum,LONG,FIX,NORMAL,2.253,68.6,35
RSI Momentum,Momentum,LONG,FIX,CAUTIOUS,0.277,59.1,22
RSI Momentum,Momentum,LONG,FIX,WEAK,-1.905,19.4,31
RSI Momentum,Momentum,LONG,FIX,CHOPPY,0.348,54.9,51
RSI Momentum,Momentum,SHORT,FIX,ALL,0.654,51.3,39
Donchian/Turtle,Momentum,LONG,FIX,ALL,1.095,59.1,225
Donchian/Turtle,Momentum,LONG,FIX,STRONG,3.726,83.0,53
Donchian/Turtle,Momentum,LONG,FIX,NORMAL,1.636,69.8,43
Donchian/Turtle,Momentum,LONG,FIX,CAUTIOUS,0.476,51.4,35
Donchian/Turtle,Momentum,LONG,FIX,WEAK,-2.128,21.6,37
Donchian/Turtle,Momentum,LONG,FIX,CHOPPY,-0.023,57.9,57
Donchian/Turtle,Momentum,SHORT,FIX,ALL,-0.849,41.0,83
Donchian/Turtle,Momentum,SHORT,FIX,STRONG,-2.754,8.7,23
Donchian/Turtle,Momentum,SHORT,FIX,WEAK,0.872,64.5,31
Donchian/Turtle,Momentum,SHORT,FIX,CHOPPY,-0.089,44.4,18
ADX Trend,Momentum,LONG,FIX,ALL,0.213,51.7,209
ADX Trend,Momentum,LONG,FIX,STRONG,3.707,80.7,57
ADX Trend,Momentum,LONG,FIX,NORMAL,0.407,57.9,38
ADX Trend,Momentum,LONG,FIX,CAUTIOUS,-0.494,40.0,25
ADX Trend,Momentum,LONG,FIX,WEAK,-2.355,14.6,41
ADX Trend,Momentum,LONG,FIX,CHOPPY,0.098,50.0,48
ADX Trend,Momentum,SHORT,FIX,ALL,-1.394,39.0,141
ADX Trend,Momentum,SHORT,FIX,STRONG,-3.208,15.4,39
ADX Trend,Momentum,SHORT,FIX,NORMAL,-2.178,33.3,24
ADX Trend,Momentum,SHORT,FIX,WEAK,2.756,77.8,36
ADX Trend,Momentum,SHORT,FIX,CHOPPY,-0.442,34.5,29
RSI Revert,Reversion,LONG,GMED,ALL,0.348,47.6,103
RSI Revert,Reversion,LONG,GMED,STRONG,2.124,79.2,24
RSI Revert,Reversion,LONG,GMED,NORMAL,0.971,59.1,22
RSI Revert,Reversion,LONG,GMED,CAUTIOUS,0.396,38.9,18
RSI Revert,Reversion,LONG,GMED,WEAK,-2.535,16.7,24
RSI Revert,Reversion,LONG,GMED,CHOPPY,-0.161,40.0,15
RSI Revert,Reversion,SHORT,GMED,ALL,0.345,55.7,122
RSI Revert,Reversion,SHORT,GMED,STRONG,-1.856,33.3,30
RSI Revert,Reversion,SHORT,GMED,NORMAL,0.649,62.5,24
RSI Revert,Reversion,SHORT,GMED,CAUTIOUS,-0.426,50.0,18
RSI Revert,Reversion,SHORT,GMED,WEAK,2.178,85.7,21
RSI Revert,Reversion,SHORT,GMED,CHOPPY,0.636,55.2,29
Zscore Revert,Reversion,LONG,GMED,ALL,0.716,54.3,94
Zscore Revert,Reversion,LONG,GMED,STRONG,2.261,82.6,23
Zscore Revert,Reversion,LONG,GMED,NORMAL,1.18,59.1,22
Zscore Revert,Reversion,LONG,GMED,WEAK,-0.738,35.3,17
Zscore Revert,Reversion,LONG,GMED,CHOPPY,-0.504,47.4,19
Zscore Revert,Reversion,SHORT,GMED,ALL,-0.052,53.3,92
Zscore Revert,Reversion,SHORT,GMED,STRONG,-1.354,30.8,26
Zscore Revert,Reversion,SHORT,GMED,NORMAL,0.691,70.6,17
Zscore Revert,Reversion,SHORT,GMED,CHOPPY,0.506,47.8,23
Keltner Revert,Reversion,LONG,GMED,ALL,0.195,50.0,90
Keltner Revert,Reversion,LONG,GMED,STRONG,2.223,81.8,22
Keltner Revert,Reversion,LONG,GMED,NORMAL,0.606,55.0,20
Keltner Revert,Reversion,LONG,GMED,WEAK,-1.252,25.0,20
Keltner Revert,Reversion,LONG,GMED,CHOPPY,-0.396,50.0,18
Keltner Revert,Reversion,SHORT,GMED,ALL,-0.15,55.6,99
Keltner Revert,Reversion,SHORT,GMED,STRONG,-1.697,33.3,24
Keltner Revert,Reversion,SHORT,GMED,NORMAL,0.258,60.0,25
Keltner Revert,Reversion,SHORT,GMED,CAUTIOUS,-0.12,60.0,15
Keltner Revert,Reversion,SHORT,GMED,CHOPPY,0.272,52.4,21
MFI Revert,Reversion,LONG,GMED,ALL,1.032,49.1,53
MFI Revert,Reversion,SHORT,GMED,ALL,1.249,57.7,26
RSI Momentum,Momentum,LONG,GMED,ALL,-0.345,44.3,122
RSI Momentum,Momentum,LONG,GMED,STRONG,1.856,66.7,30
RSI Momentum,Momentum,LONG,GMED,NORMAL,-0.649,37.5,24
RSI Momentum,Momentum,LONG,GMED,CAUTIOUS,0.426,50.0,18
RSI Momentum,Momentum,LONG,GMED,WEAK,-2.178,14.3,21
RSI Momentum,Momentum,LONG,GMED,CHOPPY,-0.636,44.8,29
RSI Momentum,Momentum,SHORT,GMED,ALL,-0.348,52.4,103
RSI Momentum,Momentum,SHORT,GMED,STRONG,-2.124,20.8,24
RSI Momentum,Momentum,SHORT,GMED,NORMAL,-0.971,40.9,22
RSI Momentum,Momentum,SHORT,GMED,CAUTIOUS,-0.396,61.1,18
RSI Momentum,Momentum,SHORT,GMED,WEAK,2.535,83.3,24
RSI Momentum,Momentum,SHORT,GMED,CHOPPY,0.161,60.0,15
Donchian/Turtle,Momentum,LONG,GMED,ALL,0.12,48.0,127
Donchian/Turtle,Momentum,LONG,GMED,STRONG,1.613,69.7,33
Donchian/Turtle,Momentum,LONG,GMED,NORMAL,-0.411,38.5,26
Donchian/Turtle,Momentum,LONG,GMED,CAUTIOUS,0.254,44.4,18
Donchian/Turtle,Momentum,LONG,GMED,WEAK,-1.532,26.3,19
Donchian/Turtle,Momentum,LONG,GMED,CHOPPY,-0.305,48.4,31
Donchian/Turtle,Momentum,SHORT,GMED,ALL,-0.82,44.3,88
Donchian/Turtle,Momentum,SHORT,GMED,STRONG,-2.19,15.8,19
Donchian/Turtle,Momentum,SHORT,GMED,NORMAL,-1.515,29.4,17
Donchian/Turtle,Momentum,SHORT,GMED,WEAK,0.847,65.4,26
Donchian/Turtle,Momentum,SHORT,GMED,CHOPPY,0.456,57.9,19
ADX Trend,Momentum,LONG,GMED,ALL,0.576,45.2,188
ADX Trend,Momentum,LONG,GMED,STRONG,2.063,69.2,52
ADX Trend,Momentum,LONG,GMED,NORMAL,-1.612,33.3,30
ADX Trend,Momentum,LONG,GMED,CAUTIOUS,0.273,38.2,34
ADX Trend,Momentum,LONG,GMED,WEAK,-2.061,25.0,32
ADX Trend,Momentum,LONG,GMED,CHOPPY,0.588,45.0,40
ADX Trend,Momentum,SHORT,GMED,ALL,-0.305,53.7,190
ADX Trend,Momentum,SHORT,GMED,STRONG,-2.841,24.4,45
ADX Trend,Momentum,SHORT,GMED,NORMAL,-0.655,40.5,37
ADX Trend,Momentum,SHORT,GMED,CAUTIOUS,0.809,73.7,19
ADX Trend,Momentum,SHORT,GMED,WEAK,2.103,78.3,46
ADX Trend,Momentum,SHORT,GMED,CHOPPY,0.524,60.5,43
RSI Revert,Reversion,LONG,HPQ,ALL,-0.271,43.7,126
RSI Revert,Reversion,LONG,HPQ,STRONG,1.746,77.4,31
RSI Revert,Reversion,LONG,HPQ,NORMAL,0.63,45.0,20
RSI Revert,Reversion,LONG,HPQ,CAUTIOUS,-0.442,38.9,18
RSI Revert,Reversion,LONG,HPQ,WEAK,-1.412,21.9,32
RSI Revert,Reversion,LONG,HPQ,CHOPPY,-0.283,32.0,25
RSI Revert,Reversion,SHORT,HPQ,ALL,0.126,52.0,102
RSI Revert,Reversion,SHORT,HPQ,STRONG,-0.421,38.5,26
RSI Revert,Reversion,SHORT,HPQ,NORMAL,-0.88,41.2,17
RSI Revert,Reversion,SHORT,HPQ,WEAK,2.295,77.3,22
RSI Revert,Reversion,SHORT,HPQ,CHOPPY,-0.001,46.4,28
Zscore Revert,Reversion,LONG,HPQ,ALL,0.067,52.1,73
Zscore Revert,Reversion,LONG,HPQ,STRONG,0.803,66.7,15
Zscore Revert,Reversion,LONG,HPQ,WEAK,-0.439,42.3,26
Zscore Revert,Reversion,SHORT,HPQ,ALL,0.359,51.6,95
Zscore Revert,Reversion,SHORT,HPQ,STRONG,-0.187,34.6,26
Zscore Revert,Reversion,SHORT,HPQ,NORMAL,-0.892,50.0,16
Zscore Revert,Reversion,SHORT,HPQ,WEAK,1.718,62.5,16
Zscore Revert,Reversion,SHORT,HPQ,CHOPPY,0.839,61.5,26
Keltner Revert,Reversion,LONG,HPQ,ALL,-0.663,46.1,76
Keltner Revert,Reversion,LONG,HPQ,STRONG,2.026,82.6,23
Keltner Revert,Reversion,LONG,HPQ,WEAK,-1.285,25.0,24
Keltner Revert,Reversion,SHORT,HPQ,ALL,0.357,55.6,81
Keltner Revert,Reversion,SHORT,HPQ,STRONG,0.224,50.0,22
Keltner Revert,Reversion,SHORT,HPQ,WEAK,1.404,53.3,15
Keltner Revert,Reversion,SHORT,HPQ,CHOPPY,0.612,61.9,21
MFI Revert,Reversion,LONG,HPQ,ALL,-0.361,43.2,44
MFI Revert,Reversion,LONG,HPQ,WEAK,-0.351,33.3,15
MFI Revert,Reversion,SHORT,HPQ,ALL,1.912,69.4,36
RSI Momentum,Momentum,LONG,HPQ,ALL,-0.126,48.0,102
RSI Momentum,Momentum,LONG,HPQ,STRONG,0.421,61.5,26
RSI Momentum,Momentum,LONG,HPQ,NORMAL,0.88,58.8,17
RSI Momentum,Momentum,LONG,HPQ,WEAK,-2.295,22.7,22
RSI Momentum,Momentum,LONG,HPQ,CHOPPY,0.001,53.6,28
RSI Momentum,Momentum,SHORT,HPQ,ALL,0.271,56.3,126
RSI Momentum,Momentum,SHORT,HPQ,STRONG,-1.746,22.6,31
RSI Momentum,Momentum,SHORT,HPQ,NORMAL,-0.63,55.0,20
RSI Momentum,Momentum,SHORT,HPQ,CAUTIOUS,0.442,61.1,18
RSI Momentum,Momentum,SHORT,HPQ,WEAK,1.412,78.1,32
RSI Momentum,Momentum,SHORT,HPQ,CHOPPY,0.283,68.0,25
Donchian/Turtle,Momentum,LONG,HPQ,ALL,-0.136,50.0,122
Donchian/Turtle,Momentum,LONG,HPQ,STRONG,0.625,62.9,35
Donchian/Turtle,Momentum,LONG,HPQ,NORMAL,0.718,52.6,19
Donchian/Turtle,Momentum,LONG,HPQ,WEAK,-1.694,36.8,19
Donchian/Turtle,Momentum,LONG,HPQ,CHOPPY,-0.474,48.6,35
Donchian/Turtle,Momentum,SHORT,HPQ,ALL,-0.5,45.5,112
Donchian/Turtle,Momentum,SHORT,HPQ,STRONG,-1.89,25.0,28
Donchian/Turtle,Momentum,SHORT,HPQ,NORMAL,-1.076,40.9,22
Donchian/Turtle,Momentum,SHORT,HPQ,WEAK,0.997,69.0,29
Donchian/Turtle,Momentum,SHORT,HPQ,CHOPPY,-0.886,45.0,20
ADX Trend,Momentum,LONG,HPQ,ALL,0.461,52.3,155
ADX Trend,Momentum,LONG,HPQ,STRONG,1.704,70.3,37
ADX Trend,Momentum,LONG,HPQ,NORMAL,1.143,61.3,31
ADX Trend,Momentum,LONG,HPQ,CAUTIOUS,-0.543,38.1,21
ADX Trend,Momentum,LONG,HPQ,WEAK,-1.824,31.0,29
ADX Trend,Momentum,LONG,HPQ,CHOPPY,0.043,51.4,37
ADX Trend,Momentum,SHORT,HPQ,ALL,0.883,54.9,184
ADX Trend,Momentum,SHORT,HPQ,STRONG,-1.11,30.0,50
ADX Trend,Momentum,SHORT,HPQ,NORMAL,-1.033,46.7,30
ADX Trend,Momentum,SHORT,HPQ,CAUTIOUS,1.291,65.2,23
ADX Trend,Momentum,SHORT,HPQ,WEAK,1.906,71.7,46
ADX Trend,Momentum,SHORT,HPQ,CHOPPY,0.681,68.6,35
RSI Revert,Reversion,LONG,KNX,ALL,-0.275,45.7,94
RSI Revert,Reversion,LONG,KNX,STRONG,1.995,78.9,19
RSI Revert,Reversion,LONG,KNX,WEAK,-1.51,27.3,33
RSI Revert,Reversion,LONG,KNX,CHOPPY,-0.128,38.9,18
RSI Revert,Reversion,SHORT,KNX,ALL,0.096,55.4,112
RSI Revert,Reversion,SHORT,KNX,STRONG,-1.143,38.2,34
RSI Revert,Reversion,SHORT,KNX,NORMAL,-0.503,48.1,27
RSI Revert,Reversion,SHORT,KNX,WEAK,1.331,82.4,17
RSI Revert,Reversion,SHORT,KNX,CHOPPY,0.686,60.0,20
Zscore Revert,Reversion,LONG,KNX,ALL,0.604,47.0,83
Zscore Revert,Reversion,LONG,KNX,STRONG,1.291,66.7,21
Zscore Revert,Reversion,LONG,KNX,WEAK,-0.672,35.7,28
Zscore Revert,Reversion,SHORT,KNX,ALL,-0.426,50.4,123
Zscore Revert,Reversion,SHORT,KNX,STRONG,-1.625,28.9,38
Zscore Revert,Reversion,SHORT,KNX,NORMAL,-0.432,52.0,25
Zscore Revert,Reversion,SHORT,KNX,CAUTIOUS,0.021,46.7,15
Zscore Revert,Reversion,SHORT,KNX,WEAK,1.622,87.0,23
Zscore Revert,Reversion,SHORT,KNX,CHOPPY,-0.099,50.0,22
Keltner Revert,Reversion,LONG,KNX,ALL,-0.195,47.5,59
Keltner Revert,Reversion,LONG,KNX,STRONG,1.593,73.3,15
Keltner Revert,Reversion,LONG,KNX,WEAK,-0.891,30.4,23
Keltner Revert,Reversion,SHORT,KNX,ALL,-0.428,48.0,100
Keltner Revert,Reversion,SHORT,KNX,STRONG,-1.176,28.6,28
Keltner Revert,Reversion,SHORT,KNX,NORMAL,-0.668,47.8,23
Keltner Revert,Reversion,SHORT,KNX,CAUTIOUS,-0.01,50.0,16
Keltner Revert,Reversion,SHORT,KNX,WEAK,1.306,82.4,17
Keltner Revert,Reversion,SHORT,KNX,CHOPPY,-0.521,43.8,16
MFI Revert,Reversion,LONG,KNX,ALL,-0.189,40.0,30
MFI Revert,Reversion,SHORT,KNX,ALL,0.743,60.5,38
RSI Momentum,Momentum,LONG,KNX,ALL,-0.096,44.6,112
RSI Momentum,Momentum,LONG,KNX,STRONG,1.143,61.8,34
RSI Momentum,Momentum,LONG,KNX,NORMAL,0.503,51.9,27
RSI Momentum,Momentum,LONG,KNX,WEAK,-1.331,17.6,17
RSI Momentum,Momentum,LONG,KNX,CHOPPY,-0.686,40.0,20
RSI Momentum,Momentum,SHORT,KNX,ALL,0.275,54.3,94
RSI Momentum,Momentum,SHORT,KNX,STRONG,-1.995,21.1,19
RSI Momentum,Momentum,SHORT,KNX,WEAK,1.51,72.7,33
RSI Momentum,Momentum,SHORT,KNX,CHOPPY,0.128,61.1,18
Donchian/Turtle,Momentum,LONG,KNX,ALL,0.119,51.3,115
Donchian/Turtle,Momentum,LONG,KNX,STRONG,1.407,75.0,32
Donchian/Turtle,Momentum,LONG,KNX,NORMAL,0.712,52.0,25
Donchian/Turtle,Momentum,LONG,KNX,WEAK,-1.818,16.0,25
Donchian/Turtle,Momentum,LONG,KNX,CHOPPY,0.043,50.0,20
Donchian/Turtle,Momentum,SHORT,KNX,ALL,-0.803,52.1,94
Donchian/Turtle,Momentum,SHORT,KNX,STRONG,-1.412,30.4,23
Donchian/Turtle,Momentum,SHORT,KNX,NORMAL,-0.71,50.0,16
Donchian/Turtle,Momentum,SHORT,KNX,WEAK,0.781,63.3,30
ADX Trend,Momentum,LONG,KNX,ALL,0.217,45.7,188
ADX Trend,Momentum,LONG,KNX,STRONG,1.073,58.8,51
ADX Trend,Momentum,LONG,KNX,NORMAL,0.724,51.5,33
ADX Trend,Momentum,LONG,KNX,CAUTIOUS,-0.306,46.9,32
ADX Trend,Momentum,LONG,KNX,WEAK,-0.884,29.0,31
ADX Trend,Momentum,LONG,KNX,CHOPPY,-0.399,36.6,41
ADX Trend,Momentum,SHORT,KNX,ALL,-0.699,50.3,153
ADX Trend,Momentum,SHORT,KNX,STRONG,-2.655,15.8,38
ADX Trend,Momentum,SHORT,KNX,NORMAL,-0.151,63.0,27
ADX Trend,Momentum,SHORT,KNX,WEAK,0.916,68.4,38
ADX Trend,Momentum,SHORT,KNX,CHOPPY,0.824,59.5,37
RSI Revert,Reversion,LONG,MTRN,ALL,0.283,51.9,79
RSI Revert,Reversion,LONG,MTRN,STRONG,1.883,80.0,20
RSI Revert,Reversion,LONG,MTRN,WEAK,-1.183,33.3,27
RSI Revert,Reversion,LONG,MTRN,CHOPPY,-0.109,53.3,15
RSI Revert,Reversion,SHORT,MTRN,ALL,-0.776,47.0,149
RSI Revert,Reversion,SHORT,MTRN,STRONG,-2.787,22.2,45
RSI Revert,Reversion,SHORT,MTRN,NORMAL,-0.063,33.3,27
RSI Revert,Reversion,SHORT,MTRN,CAUTIOUS,-0.492,70.6,17
RSI Revert,Reversion,SHORT,MTRN,WEAK,1.887,84.0,25
RSI Revert,Reversion,SHORT,MTRN,CHOPPY,0.984,51.4,35
Zscore Revert,Reversion,LONG,MTRN,ALL,0.41,50.0,78
Zscore Revert,Reversion,LONG,MTRN,STRONG,2.409,92.0,25
Zscore Revert,Reversion,LONG,MTRN,WEAK,-1.477,16.7,24
Zscore Revert,Reversion,SHORT,MTRN,ALL,-1.167,41.5,118
Zscore Revert,Reversion,SHORT,MTRN,STRONG,-2.47,14.7,34
Zscore Revert,Reversion,SHORT,MTRN,NORMAL,0.101,26.1,23
Zscore Revert,Reversion,SHORT,MTRN,CAUTIOUS,-0.935,52.6,19
Zscore Revert,Reversion,SHORT,MTRN,WEAK,1.649,81.8,22
Zscore Revert,Reversion,SHORT,MTRN,CHOPPY,-0.789,50.0,20
Keltner Revert,Reversion,LONG,MTRN,ALL,0.706,52.1,73
Keltner Revert,Reversion,LONG,MTRN,STRONG,2.341,85.2,27
Keltner Revert,Reversion,LONG,MTRN,WEAK,-1.023,25.0,24
Keltner Revert,Reversion,SHORT,MTRN,ALL,-1.242,44.6,157
Keltner Revert,Reversion,SHORT,MTRN,STRONG,-2.834,22.2,45
Keltner Revert,Reversion,SHORT,MTRN,NORMAL,0.21,34.5,29
Keltner Revert,Reversion,SHORT,MTRN,CAUTIOUS,-0.989,52.4,21
Keltner Revert,Reversion,SHORT,MTRN,WEAK,1.677,80.0,25
Keltner Revert,Reversion,SHORT,MTRN,CHOPPY,0.201,51.4,37
MFI Revert,Reversion,LONG,MTRN,ALL,0.44,51.7,29
MFI Revert,Reversion,SHORT,MTRN,ALL,0.052,49.2,59
MFI Revert,Reversion,SHORT,MTRN,STRONG,-1.934,6.7,15
RSI Momentum,Momentum,LONG,MTRN,ALL,0.776,53.0,149
RSI Momentum,Momentum,LONG,MTRN,STRONG,2.787,77.8,45
RSI Momentum,Momentum,LONG,MTRN,NORMAL,0.063,66.7,27
RSI Momentum,Momentum,LONG,MTRN,CAUTIOUS,0.492,29.4,17
RSI Momentum,Momentum,LONG,MTRN,WEAK,-1.887,16.0,25
RSI Momentum,Momentum,LONG,MTRN,CHOPPY,-0.984,48.6,35
RSI Momentum,Momentum,SHORT,MTRN,ALL,-0.283,48.1,79
RSI Momentum,Momentum,SHORT,MTRN,STRONG,-1.883,20.0,20
RSI Momentum,Momentum,SHORT,MTRN,WEAK,1.183,66.7,27
RSI Momentum,Momentum,SHORT,MTRN,CHOPPY,0.109,46.7,15
Donchian/Turtle,Momentum,LONG,MTRN,ALL,1.248,55.3,170
Donchian/Turtle,Momentum,LONG,MTRN,STRONG,3.109,81.2,48
Donchian/Turtle,Momentum,LONG,MTRN,NORMAL,-0.13,71.4,28
Donchian/Turtle,Momentum,LONG,MTRN,CAUTIOUS,0.708,38.1,21
Donchian/Turtle,Momentum,LONG,MTRN,WEAK,-2.271,13.8,29
Donchian/Turtle,Momentum,LONG,MTRN,CHOPPY,0.232,52.3,44
Donchian/Turtle,Momentum,SHORT,MTRN,ALL,-0.536,50.0,92
Donchian/Turtle,Momentum,SHORT,MTRN,STRONG,-2.189,14.8,27
Donchian/Turtle,Momentum,SHORT,MTRN,WEAK,1.478,75.9,29
Donchian/Turtle,Momentum,SHORT,MTRN,CHOPPY,-0.803,38.9,18
ADX Trend,Momentum,LONG,MTRN,ALL,0.308,51.1,227
ADX Trend,Momentum,LONG,MTRN,STRONG,2.979,81.7,60
ADX Trend,Momentum,LONG,MTRN,NORMAL,-0.065,52.8,36
ADX Trend,Momentum,LONG,MTRN,CAUTIOUS,0.558,38.7,31
ADX Trend,Momentum,LONG,MTRN,WEAK,-2.496,25.0,48
ADX Trend,Momentum,LONG,MTRN,CHOPPY,-1.03,46.2,52
ADX Trend,Momentum,SHORT,MTRN,ALL,-0.616,45.3,150
