strategy,family,direction,symbol,regime,sharpe,wr,active_days
MFI Revert,Reversion,SHORT,MDB,ALL,-0.023,44.4,18
RSI Momentum,Momentum,LONG,MDB,ALL,-0.174,46.1,193
RSI Momentum,Momentum,LONG,MDB,STRONG,1.894,70.9,55
RSI Momentum,Momentum,LONG,MDB,NORMAL,0.674,45.5,33
RSI Momentum,Momentum,LONG,MDB,CAUTIOUS,-1.326,20.0,20
RSI Momentum,Momentum,LONG,MDB,WEAK,-2.138,27.5,40
RSI Momentum,Momentum,LONG,MDB,CHOPPY,-0.727,44.4,45
RSI Momentum,Momentum,SHORT,MDB,ALL,-1.127,43.5,168
RSI Momentum,Momentum,SHORT,MDB,STRONG,-2.087,18.4,49
RSI Momentum,Momentum,SHORT,MDB,NORMAL,-0.81,34.6,26
RSI Momentum,Momentum,SHORT,MDB,CAUTIOUS,0.185,58.3,24
RSI Momentum,Momentum,SHORT,MDB,WEAK,0.513,69.4,36
RSI Momentum,Momentum,SHORT,MDB,CHOPPY,-0.408,48.5,33
Donchian/Turtle,Momentum,LONG,MDB,ALL,-0.093,46.9,175
Donchian/Turtle,Momentum,LONG,MDB,STRONG,1.463,64.7,51
Donchian/Turtle,Momentum,LONG,MDB,NORMAL,0.016,41.0,39
Donchian/Turtle,Momentum,LONG,MDB,CAUTIOUS,-0.958,31.8,22
Donchian/Turtle,Momentum,LONG,MDB,WEAK,-1.864,27.3,33
Donchian/Turtle,Momentum,LONG,MDB,CHOPPY,0.61,56.7,30
Donchian/Turtle,Momentum,SHORT,MDB,ALL,-0.653,46.4,179
Donchian/Turtle,Momentum,SHORT,MDB,STRONG,-1.324,20.8,53
Donchian/Turtle,Momentum,SHORT,MDB,NORMAL,-0.726,37.0,27
Donchian/Turtle,Momentum,SHORT,MDB,CAUTIOUS,0.409,60.7,28
Donchian/Turtle,Momentum,SHORT,MDB,WEAK,1.093,76.3,38
Donchian/Turtle,Momentum,SHORT,MDB,CHOPPY,-0.754,48.5,33
ADX Trend,Momentum,LONG,MDB,ALL,-0.573,45.7,280
ADX Trend,Momentum,LONG,MDB,STRONG,1.979,66.7,78
ADX Trend,Momentum,LONG,MDB,NORMAL,0.43,51.0,51
ADX Trend,Momentum,LONG,MDB,CAUTIOUS,-1.765,27.9,43
ADX Trend,Momentum,LONG,MDB,WEAK,-2.296,19.6,46
ADX Trend,Momentum,LONG,MDB,CHOPPY,-0.075,46.8,62
ADX Trend,Momentum,SHORT,MDB,ALL,-0.413,50.3,288
ADX Trend,Momentum,SHORT,MDB,STRONG,-2.893,17.6,74
ADX Trend,Momentum,SHORT,MDB,NORMAL,-1.107,39.6,48
ADX Trend,Momentum,SHORT,MDB,CAUTIOUS,0.183,60.6,33
ADX Trend,Momentum,SHORT,MDB,WEAK,1.812,77.8,72
ADX Trend,Momentum,SHORT,MDB,CHOPPY,0.773,60.7,61
RSI Revert,Reversion,LONG,MRVL,ALL,0.876,60.9,151
RSI Revert,Reversion,LONG,MRVL,STRONG,2.707,87.8,41
RSI Revert,Reversion,LONG,MRVL,NORMAL,0.983,61.5,26
RSI Revert,Reversion,LONG,MRVL,CAUTIOUS,0.655,61.9,21
RSI Revert,Reversion,LONG,MRVL,WEAK,-1.264,32.4,34
RSI Revert,Reversion,LONG,MRVL,CHOPPY,0.128,55.2,29
RSI Revert,Reversion,SHORT,MRVL,ALL,-0.483,48.0,202
RSI Revert,Reversion,SHORT,MRVL,STRONG,-2.402,22.4,49
RSI Revert,Reversion,SHORT,MRVL,NORMAL,-0.727,42.5,40
RSI Revert,Reversion,SHORT,MRVL,CAUTIOUS,-1.061,40.9,22
RSI Revert,Reversion,SHORT,MRVL,WEAK,2.29,80.5,41
RSI Revert,Reversion,SHORT,MRVL,CHOPPY,0.31,54.0,50
Zscore Revert,Reversion,LONG,MRVL,ALL,0.176,60.4,101
Zscore Revert,Reversion,LONG,MRVL,STRONG,1.966,81.5,27
Zscore Revert,Reversion,LONG,MRVL,WEAK,-1.348,30.3,33
Zscore Revert,Reversion,LONG,MRVL,CHOPPY,0.923,75.0,20
Zscore Revert,Reversion,SHORT,MRVL,ALL,-0.426,46.4,166
Zscore Revert,Reversion,SHORT,MRVL,STRONG,-1.723,20.0,40
Zscore Revert,Reversion,SHORT,MRVL,NORMAL,-1.007,35.0,40
Zscore Revert,Reversion,SHORT,MRVL,CAUTIOUS,0.545,65.0,20
Zscore Revert,Reversion,SHORT,MRVL,WEAK,1.893,79.3,29
Zscore Revert,Reversion,SHORT,MRVL,CHOPPY,-0.24,51.4,37
Keltner Revert,Reversion,LONG,MRVL,ALL,0.008,56.2,89
Keltner Revert,Reversion,LONG,MRVL,STRONG,1.784,80.8,26
Keltner Revert,Reversion,LONG,MRVL,WEAK,-1.21,25.9,27
Keltner Revert,Reversion,LONG,MRVL,CHOPPY,0.526,61.1,18
Keltner Revert,Reversion,SHORT,MRVL,ALL,-0.768,45.0,191
Keltner Revert,Reversion,SHORT,MRVL,STRONG,-2.382,21.8,55
Keltner Revert,Reversion,SHORT,MRVL,NORMAL,-0.973,34.2,38
Keltner Revert,Reversion,SHORT,MRVL,CAUTIOUS,-0.057,55.0,20
Keltner Revert,Reversion,SHORT,MRVL,WEAK,1.95,79.4,34
Keltner Revert,Reversion,SHORT,MRVL,CHOPPY,0.265,52.3,44
MFI Revert,Reversion,LONG,MRVL,ALL,0.512,57.5,40
MFI Revert,Reversion,SHORT,MRVL,ALL,-1.292,50.0,92
MFI Revert,Reversion,SHORT,MRVL,STRONG,-2.299,21.4,28
MFI Revert,Reversion,SHORT,MRVL,NORMAL,-0.689,53.3,15
MFI Revert,Reversion,SHORT,MRVL,WEAK,1.53,80.0,15
MFI Revert,Reversion,SHORT,MRVL,CHOPPY,0.689,72.7,22
RSI Momentum,Momentum,LONG,MRVL,ALL,0.483,52.0,202
RSI Momentum,Momentum,LONG,MRVL,STRONG,2.402,77.6,49
RSI Momentum,Momentum,LONG,MRVL,NORMAL,0.727,57.5,40
RSI Momentum,Momentum,LONG,MRVL,CAUTIOUS,1.061,59.1,22
RSI Momentum,Momentum,LONG,MRVL,WEAK,-2.29,19.5,41
RSI Momentum,Momentum,LONG,MRVL,CHOPPY,-0.31,46.0,50
RSI Momentum,Momentum,SHORT,MRVL,ALL,-0.876,39.1,151
RSI Momentum,Momentum,SHORT,MRVL,STRONG,-2.707,12.2,41
RSI Momentum,Momentum,SHORT,MRVL,NORMAL,-0.983,38.5,26
RSI Momentum,Momentum,SHORT,MRVL,CAUTIOUS,-0.655,38.1,21
RSI Momentum,Momentum,SHORT,MRVL,WEAK,1.264,67.6,34
RSI Momentum,Momentum,SHORT,MRVL,CHOPPY,-0.128,44.8,29
Donchian/Turtle,Momentum,LONG,MRVL,ALL,0.426,52.1,217
Donchian/Turtle,Momentum,LONG,MRVL,STRONG,2.207,75.9,54
Donchian/Turtle,Momentum,LONG,MRVL,NORMAL,1.104,66.0,47
Donchian/Turtle,Momentum,LONG,MRVL,CAUTIOUS,-0.063,36.4,22
Donchian/Turtle,Momentum,LONG,MRVL,WEAK,-2.084,24.4,41
Donchian/Turtle,Momentum,LONG,MRVL,CHOPPY,-0.049,43.4,53
Donchian/Turtle,Momentum,SHORT,MRVL,ALL,-0.49,39.3,145
Donchian/Turtle,Momentum,SHORT,MRVL,STRONG,-2.626,15.9,44
Donchian/Turtle,Momentum,SHORT,MRVL,NORMAL,-1.007,34.6,26
Donchian/Turtle,Momentum,SHORT,MRVL,CAUTIOUS,-0.458,44.4,18
Donchian/Turtle,Momentum,SHORT,MRVL,WEAK,1.629,72.2,36
Donchian/Turtle,Momentum,SHORT,MRVL,CHOPPY,-0.628,33.3,21
ADX Trend,Momentum,LONG,MRVL,ALL,0.474,51.7,286
ADX Trend,Momentum,LONG,MRVL,STRONG,3.05,79.2,77
ADX Trend,Momentum,LONG,MRVL,NORMAL,1.052,59.7,67
ADX Trend,Momentum,LONG,MRVL,CAUTIOUS,0.148,39.4,33
ADX Trend,Momentum,LONG,MRVL,WEAK,-2.63,14.8,54
ADX Trend,Momentum,LONG,MRVL,CHOPPY,-0.415,47.3,55
ADX Trend,Momentum,SHORT,MRVL,ALL,-0.899,46.1,232
ADX Trend,Momentum,SHORT,MRVL,STRONG,-3.142,18.1,72
ADX Trend,Momentum,SHORT,MRVL,NORMAL,-0.98,43.3,30
ADX Trend,Momentum,SHORT,MRVL,CAUTIOUS,-1.051,47.8,23
ADX Trend,Momentum,SHORT,MRVL,WEAK,2.012,79.7,59
ADX Trend,Momentum,SHORT,MRVL,CHOPPY,-0.268,47.9,48
RSI Revert,Reversion,LONG,NEM,ALL,0.203,53.8,104
RSI Revert,Reversion,LONG,NEM,STRONG,0.939,53.6,28
RSI Revert,Reversion,LONG,NEM,NORMAL,-0.225,50.0,20
RSI Revert,Reversion,LONG,NEM,WEAK,-1.444,25.0,20
RSI Revert,Reversion,LONG,NEM,CHOPPY,1.064,77.3,22
RSI Revert,Reversion,SHORT,NEM,ALL,-0.137,46.0,265
RSI Revert,Reversion,SHORT,NEM,STRONG,-1.48,27.5,69
RSI Revert,Reversion,SHORT,NEM,NORMAL,0.2,45.0,40
RSI Revert,Reversion,SHORT,NEM,CAUTIOUS,-0.256,40.0,40
RSI Revert,Reversion,SHORT,NEM,WEAK,0.975,56.9,58
RSI Revert,Reversion,SHORT,NEM,CHOPPY,0.378,62.1,58
Zscore Revert,Reversion,LONG,NEM,ALL,0.376,58.3,96
Zscore Revert,Reversion,LONG,NEM,STRONG,1.239,76.0,25
Zscore Revert,Reversion,LONG,NEM,NORMAL,-0.165,61.1,18
Zscore Revert,Reversion,LONG,NEM,WEAK,-1.178,27.8,18
Zscore Revert,Reversion,LONG,NEM,CHOPPY,0.402,58.3,24
Zscore Revert,Reversion,SHORT,NEM,ALL,-0.211,47.9,190
Zscore Revert,Reversion,SHORT,NEM,STRONG,-1.954,20.0,45
Zscore Revert,Reversion,SHORT,NEM,NORMAL,0.322,57.9,38
Zscore Revert,Reversion,SHORT,NEM,CAUTIOUS,0.137,44.8,29
Zscore Revert,Reversion,SHORT,NEM,WEAK,0.777,61.1,36
Zscore Revert,Reversion,SHORT,NEM,CHOPPY,0.614,59.5,42
Keltner Revert,Reversion,LONG,NEM,ALL,0.258,51.4,111
Keltner Revert,Reversion,LONG,NEM,STRONG,0.974,61.8,34
Keltner Revert,Reversion,LONG,NEM,NORMAL,-0.086,50.0,18
Keltner Revert,Reversion,LONG,NEM,WEAK,-1.189,29.4,17
Keltner Revert,Reversion,LONG,NEM,CHOPPY,-0.062,48.3,29
Keltner Revert,Reversion,SHORT,NEM,ALL,-0.014,49.1,230
Keltner Revert,Reversion,SHORT,NEM,STRONG,-1.912,22.6,53
Keltner Revert,Reversion,SHORT,NEM,NORMAL,0.161,48.8,41
Keltner Revert,Reversion,SHORT,NEM,CAUTIOUS,0.269,44.1,34
Keltner Revert,Reversion,SHORT,NEM,WEAK,1.082,65.2,46
Keltner Revert,Reversion,SHORT,NEM,CHOPPY,0.673,64.3,56
MFI Revert,Reversion,LONG,NEM,ALL,0.972,66.7,21
MFI Revert,Reversion,SHORT,NEM,ALL,-1.028,42.4,66
MFI Revert,Reversion,SHORT,NEM,STRONG,-0.893,29.4,17
MFI Revert,Reversion,SHORT,NEM,CHOPPY,-0.97,44.4,18
RSI Momentum,Momentum,LONG,NEM,ALL,0.137,54.0,265
RSI Momentum,Momentum,LONG,NEM,STRONG,1.48,72.5,69
RSI Momentum,Momentum,LONG,NEM,NORMAL,-0.2,55.0,40
RSI Momentum,Momentum,LONG,NEM,CAUTIOUS,0.256,60.0,40
RSI Momentum,Momentum,LONG,NEM,WEAK,-0.975,43.1,58
RSI Momentum,Momentum,LONG,NEM,CHOPPY,-0.378,37.9,58
RSI Momentum,Momentum,SHORT,NEM,ALL,-0.203,46.2,104
RSI Momentum,Momentum,SHORT,NEM,STRONG,-0.939,46.4,28
RSI Momentum,Momentum,SHORT,NEM,NORMAL,0.225,50.0,20
RSI Momentum,Momentum,SHORT,NEM,WEAK,1.444,75.0,20
RSI Momentum,Momentum,SHORT,NEM,CHOPPY,-1.064,22.7,22
Donchian/Turtle,Momentum,LONG,NEM,ALL,0.724,53.8,253
Donchian/Turtle,Momentum,LONG,NEM,STRONG,2.008,73.3,60
Donchian/Turtle,Momentum,LONG,NEM,NORMAL,0.13,52.4,42
Donchian/Turtle,Momentum,LONG,NEM,CAUTIOUS,-0.276,54.1,37
Donchian/Turtle,Momentum,LONG,NEM,WEAK,-0.757,36.0,50
Donchian/Turtle,Momentum,LONG,NEM,CHOPPY,0.201,50.0,64
Donchian/Turtle,Momentum,SHORT,NEM,ALL,-0.793,43.5,161
Donchian/Turtle,Momentum,SHORT,NEM,STRONG,-1.624,28.9,45
Donchian/Turtle,Momentum,SHORT,NEM,NORMAL,0.028,47.1,34
Donchian/Turtle,Momentum,SHORT,NEM,CAUTIOUS,-0.504,38.1,21
Donchian/Turtle,Momentum,SHORT,NEM,WEAK,1.515,70.0,30
Donchian/Turtle,Momentum,SHORT,NEM,CHOPPY,-1.089,38.7,31
ADX Trend,Momentum,LONG,NEM,ALL,0.532,53.2,314
ADX Trend,Momentum,LONG,NEM,STRONG,1.191,69.6,79
ADX Trend,Momentum,LONG,NEM,NORMAL,0.613,47.4,57
ADX Trend,Momentum,LONG,NEM,CAUTIOUS,0.067,59.1,44
ADX Trend,Momentum,LONG,NEM,WEAK,-0.775,37.1,62
ADX Trend,Momentum,LONG,NEM,CHOPPY,0.212,50.0,72
ADX Trend,Momentum,SHORT,NEM,ALL,-1.323,41.8,225
ADX Trend,Momentum,SHORT,NEM,STRONG,-2.186,30.4,69
ADX Trend,Momentum,SHORT,NEM,NORMAL,0.213,40.8,49
ADX Trend,Momentum,SHORT,NEM,CAUTIOUS,-0.624,42.9,28
ADX Trend,Momentum,SHORT,NEM,WEAK,0.906,58.0,50
ADX Trend,Momentum,SHORT,NEM,CHOPPY,-0.957,41.4,29
RSI Revert,Reversion,LONG,NU,ALL,0.234,50.3,167
RSI Revert,Reversion,LONG,NU,STRONG,1.491,80.5,41
RSI Revert,Reversion,LONG,NU,NORMAL,0.718,61.5,26
RSI Revert,Reversion,LONG,NU,CAUTIOUS,0.87,61.9,21
RSI Revert,Reversion,LONG,NU,WEAK,-1.621,21.7,46
RSI Revert,Reversion,LONG,NU,CHOPPY,-0.448,36.4,33
RSI Revert,Reversion,SHORT,NU,ALL,-0.492,46.5,241
RSI Revert,Reversion,SHORT,NU,STRONG,-2.539,22.4,58
RSI Revert,Reversion,SHORT,NU,NORMAL,-0.105,39.5,43
RSI Revert,Reversion,SHORT,NU,CAUTIOUS,-0.265,46.4,28
RSI Revert,Reversion,SHORT,NU,WEAK,1.828,81.4,43
RSI Revert,Reversion,SHORT,NU,CHOPPY,0.358,49.3,69
Zscore Revert,Reversion,LONG,NU,ALL,0.252,53.9,76
Zscore Revert,Reversion,LONG,NU,STRONG,0.609,77.3,22
Zscore Revert,Reversion,LONG,NU,WEAK,-0.675,26.1,23
Zscore Revert,Reversion,SHORT,NU,ALL,-0.927,44.5,155
Zscore Revert,Reversion,SHORT,NU,STRONG,-2.14,25.0,40
Zscore Revert,Reversion,SHORT,NU,NORMAL,-0.179,40.0,35
Zscore Revert,Reversion,SHORT,NU,CAUTIOUS,-0.639,39.1,23
Zscore Revert,Reversion,SHORT,NU,WEAK,0.852,70.4,27
Zscore Revert,Reversion,SHORT,NU,CHOPPY,0.545,56.7,30
Keltner Revert,Reversion,LONG,NU,ALL,0.902,54.9,113
Keltner Revert,Reversion,LONG,NU,STRONG,1.724,82.8,29
Keltner Revert,Reversion,LONG,NU,CAUTIOUS,1.109,75.0,16
Keltner Revert,Reversion,LONG,NU,WEAK,-1.075,25.0,36
Keltner Revert,Reversion,LONG,NU,CHOPPY,0.181,50.0,20
Keltner Revert,Reversion,SHORT,NU,ALL,0.363,48.9,186
Keltner Revert,Reversion,SHORT,NU,STRONG,-1.947,22.5,40
Keltner Revert,Reversion,SHORT,NU,NORMAL,0.024,44.1,34
Keltner Revert,Reversion,SHORT,NU,CAUTIOUS,0.265,52.0,25
Keltner Revert,Reversion,SHORT,NU,WEAK,1.318,73.7,38
Keltner Revert,Reversion,SHORT,NU,CHOPPY,0.491,53.1,49
MFI Revert,Reversion,LONG,NU,ALL,1.436,73.1,26
MFI Revert,Reversion,SHORT,NU,ALL,0.423,48.5,103
MFI Revert,Reversion,SHORT,NU,STRONG,-1.749,20.0,20
MFI Revert,Reversion,SHORT,NU,NORMAL,-0.82,26.1,23
MFI Revert,Reversion,SHORT,NU,CAUTIOUS,0.704,58.8,17
MFI Revert,Reversion,SHORT,NU,WEAK,1.172,76.0,25
MFI Revert,Reversion,SHORT,NU,CHOPPY,0.24,61.1,18
RSI Momentum,Momentum,LONG,NU,ALL,0.492,53.5,241
RSI Momentum,Momentum,LONG,NU,STRONG,2.539,77.6,58
RSI Momentum,Momentum,LONG,NU,NORMAL,0.105,60.5,43
RSI Momentum,Momentum,LONG,NU,CAUTIOUS,0.265,53.6,28
RSI Momentum,Momentum,LONG,NU,WEAK,-1.828,18.6,43
RSI Momentum,Momentum,LONG,NU,CHOPPY,-0.358,50.7,69
RSI Momentum,Momentum,SHORT,NU,ALL,-0.234,49.7,167
RSI Momentum,Momentum,SHORT,NU,STRONG,-1.491,19.5,41
RSI Momentum,Momentum,SHORT,NU,NORMAL,-0.718,38.5,26
RSI Momentum,Momentum,SHORT,NU,CAUTIOUS,-0.87,38.1,21
RSI Momentum,Momentum,SHORT,NU,WEAK,1.621,78.3,46
RSI Momentum,Momentum,SHORT,NU,CHOPPY,0.448,63.6,33
Donchian/Turtle,Momentum,LONG,NU,ALL,-0.24,51.3,232
Donchian/Turtle,Momentum,LONG,NU,STRONG,2.61,79.6,54
Donchian/Turtle,Momentum,LONG,NU,NORMAL,0.098,57.1,42
Donchian/Turtle,Momentum,LONG,NU,CAUTIOUS,-0.136,50.0,30
Donchian/Turtle,Momentum,LONG,NU,WEAK,-1.493,26.1,46
Donchian/Turtle,Momentum,LONG,NU,CHOPPY,-1.024,41.7,60
Donchian/Turtle,Momentum,SHORT,NU,ALL,-0.376,47.8,136
Donchian/Turtle,Momentum,SHORT,NU,STRONG,-1.435,28.2,39
Donchian/Turtle,Momentum,SHORT,NU,NORMAL,-0.718,42.1,19
Donchian/Turtle,Momentum,SHORT,NU,CAUTIOUS,-0.325,44.4,18
Donchian/Turtle,Momentum,SHORT,NU,WEAK,1.132,72.5,40
Donchian/Turtle,Momentum,SHORT,NU,CHOPPY,-0.162,45.0,20
ADX Trend,Momentum,LONG,NU,ALL,0.818,53.0,349
ADX Trend,Momentum,LONG,NU,STRONG,3.013,79.8,84
ADX Trend,Momentum,LONG,NU,NORMAL,0.896,58.8,68
ADX Trend,Momentum,LONG,NU,CAUTIOUS,0.533,59.0,39
ADX Trend,Momentum,LONG,NU,WEAK,-2.023,23.3,73
ADX Trend,Momentum,LONG,NU,CHOPPY,-0.845,44.7,85
ADX Trend,Momentum,SHORT,NU,ALL,-0.157,48.4,287
ADX Trend,Momentum,SHORT,NU,STRONG,-3.077,19.5,82
ADX Trend,Momentum,SHORT,NU,NORMAL,-0.802,36.8,57
ADX Trend,Momentum,SHORT,NU,CAUTIOUS,-0.431,51.5,33
ADX Trend,Momentum,SHORT,NU,WEAK,2.535,84.4,64
ADX Trend,Momentum,SHORT,NU,CHOPPY,0.675,60.8,51
RSI Revert,Reversion,LONG,OKTA,ALL,1.566,54.6,183
RSI Revert,Reversion,LONG,OKTA,STRONG,2.685,78.8,52
RSI Revert,Reversion,LONG,OKTA,NORMAL,0.517,55.9,34
RSI Revert,Reversion,LONG,OKTA,CAUTIOUS,-0.618,32.0,25
RSI Revert,Reversion,LONG,OKTA,WEAK,0.287,31.4,35
RSI Revert,Reversion,LONG,OKTA,CHOPPY,0.588,56.8,37
RSI Revert,Reversion,SHORT,OKTA,ALL,-0.093,54.1,185
RSI Revert,Reversion,SHORT,OKTA,STRONG,-2.512,30.0,50
RSI Revert,Reversion,SHORT,OKTA,NORMAL,-0.744,51.6,31
RSI Revert,Reversion,SHORT,OKTA,WEAK,2.05,75.0,44
RSI Revert,Reversion,SHORT,OKTA,CHOPPY,0.271,56.5,46
Zscore Revert,Reversion,LONG,OKTA,ALL,1.094,52.8,142
Zscore Revert,Reversion,LONG,OKTA,STRONG,1.477,73.2,41
Zscore Revert,Reversion,LONG,OKTA,NORMAL,0.568,56.0,25
Zscore Revert,Reversion,LONG,OKTA,CAUTIOUS,0.222,33.3,18
Zscore Revert,Reversion,LONG,OKTA,WEAK,0.194,36.4,33
Zscore Revert,Reversion,LONG,OKTA,CHOPPY,0.264,52.0,25
Zscore Revert,Reversion,SHORT,OKTA,ALL,-0.498,50.0,156
Zscore Revert,Reversion,SHORT,OKTA,STRONG,-2.375,27.5,40
Zscore Revert,Reversion,SHORT,OKTA,NORMAL,-0.93,32.3,31
Zscore Revert,Reversion,SHORT,OKTA,WEAK,1.737,66.7,36
Zscore Revert,Reversion,SHORT,OKTA,CHOPPY,0.627,66.7,36
Keltner Revert,Reversion,LONG,OKTA,ALL,1.126,50.4,127
Keltner Revert,Reversion,LONG,OKTA,STRONG,1.601,64.1,39
Keltner Revert,Reversion,LONG,OKTA,NORMAL,0.781,55.6,27
Keltner Revert,Reversion,LONG,OKTA,WEAK,0.15,40.7,27
Keltner Revert,Reversion,LONG,OKTA,CHOPPY,0.054,45.5,22
Keltner Revert,Reversion,SHORT,OKTA,ALL,-0.108,52.3,155
Keltner Revert,Reversion,SHORT,OKTA,STRONG,-2.324,27.0,37
Keltner Revert,Reversion,SHORT,OKTA,NORMAL,-0.945,32.0,25
Keltner Revert,Reversion,SHORT,OKTA,WEAK,2.086,74.4,43
Keltner Revert,Reversion,SHORT,OKTA,CHOPPY,-0.064,57.5,40
MFI Revert,Reversion,LONG,OKTA,ALL,0.42,50.7,67
MFI Revert,Reversion,LONG,OKTA,STRONG,1.38,68.2,22
MFI Revert,Reversion,LONG,OKTA,NORMAL,0.622,52.9,17
MFI Revert,Reversion,LONG,OKTA,CHOPPY,-0.604,47.1,17
MFI Revert,Reversion,SHORT,OKTA,ALL,0.266,61.5,91
MFI Revert,Reversion,SHORT,OKTA,STRONG,-1.064,35.0,20
MFI Revert,Reversion,SHORT,OKTA,WEAK,1.617,86.4,22
MFI Revert,Reversion,SHORT,OKTA,CHOPPY,0.489,66.7,21
RSI Momentum,Momentum,LONG,OKTA,ALL,0.093,45.9,185
RSI Momentum,Momentum,LONG,OKTA,STRONG,2.512,70.0,50
RSI Momentum,Momentum,LONG,OKTA,NORMAL,0.744,48.4,31
RSI Momentum,Momentum,LONG,OKTA,WEAK,-2.05,25.0,44
RSI Momentum,Momentum,LONG,OKTA,CHOPPY,-0.271,43.5,46
RSI Momentum,Momentum,SHORT,OKTA,ALL,-1.566,45.4,183
RSI Momentum,Momentum,SHORT,OKTA,STRONG,-2.685,21.2,52
RSI Momentum,Momentum,SHORT,OKTA,NORMAL,-0.517,44.1,34
RSI Momentum,Momentum,SHORT,OKTA,CAUTIOUS,0.618,68.0,25
RSI Momentum,Momentum,SHORT,OKTA,WEAK,-0.287,68.6,35
RSI Momentum,Momentum,SHORT,OKTA,CHOPPY,-0.588,43.2,37
Donchian/Turtle,Momentum,LONG,OKTA,ALL,0.227,48.6,214
Donchian/Turtle,Momentum,LONG,OKTA,STRONG,2.452,75.0,52
Donchian/Turtle,Momentum,LONG,OKTA,NORMAL,0.98,61.5,39
Donchian/Turtle,Momentum,LONG,OKTA,CAUTIOUS,-0.265,40.0,20
Donchian/Turtle,Momentum,LONG,OKTA,WEAK,-2.241,26.0,50
Donchian/Turtle,Momentum,LONG,OKTA,CHOPPY,-0.321,37.7,53
Donchian/Turtle,Momentum,SHORT,OKTA,ALL,-0.694,50.0,172
Donchian/Turtle,Momentum,SHORT,OKTA,STRONG,-1.787,27.5,51
Donchian/Turtle,Momentum,SHORT,OKTA,NORMAL,-0.603,43.3,30
Donchian/Turtle,Momentum,SHORT,OKTA,CAUTIOUS,0.709,77.3,22
Donchian/Turtle,Momentum,SHORT,OKTA,WEAK,0.628,70.3,37
Donchian/Turtle,Momentum,SHORT,OKTA,CHOPPY,-0.016,50.0,32
ADX Trend,Momentum,LONG,OKTA,ALL,0.244,48.7,306
ADX Trend,Momentum,LONG,OKTA,STRONG,2.213,73.6,72
ADX Trend,Momentum,LONG,OKTA,NORMAL,1.139,58.2,67
ADX Trend,Momentum,LONG,OKTA,CAUTIOUS,-0.97,40.0,45
ADX Trend,Momentum,LONG,OKTA,WEAK,-1.86,27.1,59
ADX Trend,Momentum,LONG,OKTA,CHOPPY,-1.463,36.5,63
ADX Trend,Momentum,SHORT,OKTA,ALL,-0.078,50.0,288
ADX Trend,Momentum,SHORT,OKTA,STRONG,-2.379,28.7,87
ADX Trend,Momentum,SHORT,OKTA,NORMAL,-0.136,50.0,40
ADX Trend,Momentum,SHORT,OKTA,CAUTIOUS,0.382,63.6,33
ADX Trend,Momentum,SHORT,OKTA,WEAK,1.236,75.0,60
ADX Trend,Momentum,SHORT,OKTA,CHOPPY,0.038,48.5,68
RSI Revert,Reversion,LONG,ORCL,ALL,0.557,52.1,169
RSI Revert,Reversion,LONG,ORCL,STRONG,2.561,80.0,55
RSI Revert,Reversion,LONG,ORCL,NORMAL,0.733,61.5,26
RSI Revert,Reversion,LONG,ORCL,CAUTIOUS,-0.494,41.2,17
RSI Revert,Reversion,LONG,ORCL,WEAK,-1.801,15.4,39
RSI Revert,Reversion,LONG,ORCL,CHOPPY,-0.254,46.9,32
RSI Revert,Reversion,SHORT,ORCL,ALL,-0.136,43.6,234
RSI Revert,Reversion,SHORT,ORCL,STRONG,-1.972,17.5,63
RSI Revert,Reversion,SHORT,ORCL,NORMAL,-1.278,34.9,43
RSI Revert,Reversion,SHORT,ORCL,CAUTIOUS,1.255,62.5,24
RSI Revert,Reversion,SHORT,ORCL,WEAK,1.609,84.8,33
RSI Revert,Reversion,SHORT,ORCL,CHOPPY,-0.114,46.5,71
Zscore Revert,Reversion,LONG,ORCL,ALL,0.064,50.6,154
Zscore Revert,Reversion,LONG,ORCL,STRONG,2.161,84.4,45
Zscore Revert,Reversion,LONG,ORCL,NORMAL,0.141,45.8,24
Zscore Revert,Reversion,LONG,ORCL,CAUTIOUS,-0.14,45.8,24
Zscore Revert,Reversion,LONG,ORCL,WEAK,-2.054,10.8,37
Zscore Revert,Reversion,LONG,ORCL,CHOPPY,0.403,58.3,24
Zscore Revert,Reversion,SHORT,ORCL,ALL,0.386,46.5,144
Zscore Revert,Reversion,SHORT,ORCL,STRONG,-0.766,27.3,33
Zscore Revert,Reversion,SHORT,ORCL,NORMAL,-1.189,38.2,34
Zscore Revert,Reversion,SHORT,ORCL,CAUTIOUS,0.795,57.1,21
Zscore Revert,Reversion,SHORT,ORCL,WEAK,1.446,86.4,22
Zscore Revert,Reversion,SHORT,ORCL,CHOPPY,-0.275,41.2,34
Keltner Revert,Reversion,LONG,ORCL,ALL,0.062,52.2,186
Keltner Revert,Reversion,LONG,ORCL,STRONG,2.73,84.7,59
Keltner Revert,Reversion,LONG,ORCL,NORMAL,0.491,57.7,26
Keltner Revert,Reversion,LONG,ORCL,CAUTIOUS,-0.391,48.0,25
Keltner Revert,Reversion,LONG,ORCL,WEAK,-2.259,17.0,47
Keltner Revert,Reversion,LONG,ORCL,CHOPPY,-0.455,41.4,29
Keltner Revert,Reversion,SHORT,ORCL,ALL,-0.217,44.5,211
Keltner Revert,Reversion,SHORT,ORCL,STRONG,-2.737,17.5,63
Keltner Revert,Reversion,SHORT,ORCL,NORMAL,-1.032,40.0,40
